,valid_from,tags_before,comments,changeset_id
2486,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '46/1', 'addr:street': 'Բ. Ուլուբաբյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
1669,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '29', 'addr:street': 'Բ. Ուլուբաբյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
901,2024-01-25 18:06:22+00:00,"{'name': 'Ղարաբաղ Տելեկոմ', 'name:en': '""Karabakh Telecom""', 'website': 'www.kt.am', 'opening_hours': 'Mo-Fr 09:00-18:00', 'phone': '+374 97 20 01 11,+374 47 97 97 02', 'description': 'GSM , Internet, PSTN and IPTV services provider', 'name:ru': '""Карабах Телеком""', 'office': 'telecommunication', 'smoking': 'separated', 'name:hy': 'Ղարաբաղ Տելեկոմ'}",added azerbaijani names and deleted dont working objects,146683414
2762,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '7', 'addr:street': 'Բեկզադյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
13400,2024-01-25 18:06:22+00:00,"{'building': 'house', 'addr:housenumber': '14', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
2121,2024-01-25 18:06:22+00:00,"{'name': 'EasyPay', 'amenity': 'payment_terminal', 'opening_hours': '24/7', 'covered': 'yes', 'payment:cash': 'yes', 'payment:coins': 'yes', 'currency:AMD': 'yes'}",added azerbaijani names and deleted dont working objects,146683414
3244,2024-01-25 18:06:22+00:00,{'entrance': 'yes'},added azerbaijani names and deleted dont working objects,146683414
2483,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '11', 'addr:street': 'Իսրաելյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
3312,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '131', 'addr:street': 'Կրուգովայա փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
3029,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '104a', 'addr:street': 'Կրուգովայա փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
1306,2024-01-25 18:06:22+00:00,"{'amenity': 'dentist', 'healthcare': 'dentist'}",added azerbaijani names and deleted dont working objects,146683414
2418,2024-01-25 18:06:22+00:00,{'amenity': 'drinking_water'},added azerbaijani names and deleted dont working objects,146683414
3040,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '47', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
5342,2024-01-25 18:06:22+00:00,{'building': 'house'},added azerbaijani names and deleted dont working objects,146683414
4443,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '13', 'addr:street': 'Իսրաելյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
2199,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '45', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
8741,2024-01-25 18:06:22+00:00,"{'building': 'yes', 'addr:housenumber': '22', 'addr:street': 'Նելսոն Ստեփանյան փողոց', 'name': 'Քաղաքապետարան', 'addr:city': 'Ստեփանակերտ', 'name:en': 'City Hall', 'name:ru': 'Городская администрация г. Степанакерт', 'level': '5', 'office': 'government', 'name:hy': 'Քաղաքապետարան'}",added azerbaijani names and deleted dont working objects,146683414
1300,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '40', 'addr:street': 'Արշակ Արուշանովի փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
2484,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '4b', 'addr:street': 'Բ. Ուլուբաբյան փակուղի', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
4085,2024-01-25 18:06:22+00:00,{'shop': 'convenience'},added azerbaijani names and deleted dont working objects,146683414
644,2024-01-25 18:06:22+00:00,"{'name': 'Zhivye & Mertvye', 'amenity': 'restaurant', 'phone': '+374 47 94 39 21', 'name:ru': 'Живые & Мёртвые'}",added azerbaijani names and deleted dont working objects,146683414
13401,2024-01-25 18:06:22+00:00,{'building': 'house'},added azerbaijani names and deleted dont working objects,146683414
2950,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '36', 'addr:street': 'Արշակ Արուշանովի փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
3606,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '9', 'addr:street': 'Իսրաելյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
4136,2024-01-25 18:06:22+00:00,{'entrance': 'yes'},added azerbaijani names and deleted dont working objects,146683414
1937,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '39', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
1579,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '38', 'addr:street': 'Արշակ Արուշանովի փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
4168,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '35a', 'addr:street': 'Վաչագան Բարեպաշտի փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
2479,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '114/3', 'addr:street': 'Կրուգովայա փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
3042,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '6/1', 'addr:street': 'Վաչագան Բարեպաշտի փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
1123,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '27', 'addr:street': 'Բ. Ուլուբաբյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
1117,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '104', 'addr:street': 'Կրուգովայա փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
3038,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '5', 'addr:street': 'Բեկզադյան փողոց', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
3039,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '49', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
1243,2024-01-25 18:06:22+00:00,"{'name': 'Գետափ', 'amenity': 'restaurant', 'name:en': '""Getap""', 'name:ru': '""Гетап""', 'name:hy': 'Գետափ'}",added azerbaijani names and deleted dont working objects,146683414
3321,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '41', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
318,2024-01-25 18:06:22+00:00,"{'addr:housenumber': '35', 'addr:street': 'Բեկզադյան նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683414
2441,2024-01-25 18:10:50+00:00,"{'name': 'Սիլուետ', 'name:en': '""Silhouette""', 'shop': 'clothes', 'opening_hours': 'Mo-Su 10:00-19:00', 'name:ru': '""Силуэт""', 'payment:cash': 'yes', 'clothes': 'women;men', 'name:hy': 'Սիլուետ'}",added azerbaijani names and deleted dont working objects,146683549
6952,2024-01-25 18:10:50+00:00,"{'building': 'yes', 'addr:housenumber': '9', 'addr:street': 'Մեսրոպ Մաշտոցի պողոտա', 'name': 'REGISTRY OFFICE', 'addr:city': 'Ստեփանակերտ', 'name:en': 'REGISTRY OFFICE', 'opening_hours': 'Mo-Fr 09:00-18:00', 'phone': '+374 47 94 49 86', 'name:ru': 'ЗАГС', 'level': '3', 'office': 'government', 'government': 'register_office'}",added azerbaijani names and deleted dont working objects,146683549
8332,2024-01-25 18:10:50+00:00,"{'building': 'residential', 'addr:housenumber': '7', 'addr:street': 'Մեսրոպ Մաշտոցի պողոտա', 'addr:city': 'Ստեփանակերտ', 'building:levels': '11', 'height': '49'}",added azerbaijani names and deleted dont working objects,146683549
1134,2024-01-25 18:10:50+00:00,"{'addr:housenumber': '18', 'addr:street': 'Իվանյանի 1-ին նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683549
3911,2024-01-25 18:10:50+00:00,"{'addr:street': 'Azərbaycan prospekti', 'name': 'Bakcell Xankəndi', 'addr:city': 'Xankəndi', 'addr:postcode': '2600', 'shop': 'mobile_phone'}",added azerbaijani names and deleted dont working objects,146683549
3513,2024-01-25 18:10:50+00:00,{'office': 'yes'},added azerbaijani names and deleted dont working objects,146683549
2380,2024-01-25 18:10:50+00:00,{'shop': 'hairdresser'},added azerbaijani names and deleted dont working objects,146683549
829,2024-01-25 18:10:50+00:00,"{'addr:housenumber': '22', 'addr:street': 'Իվանյանի 1-ին նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683549
993,2024-01-25 18:10:50+00:00,{'entrance': 'yes'},added azerbaijani names and deleted dont working objects,146683549
571,2024-01-25 18:10:50+00:00,"{'addr:housenumber': '20', 'addr:street': 'Իվանյանի 1-ին նրբանցք', 'addr:city': 'Ստեփանակերտ'}",added azerbaijani names and deleted dont working objects,146683549
205,2024-01-27 18:52:05+00:00,"{'addr:housenumber': '14a', 'addr:street': 'Բաղրամյան փողոց', 'name': '""Gedeon Richter""', 'addr:city': 'Ստեփանակերտ', 'amenity': 'pharmacy', 'name:en': '""Gedeon Richter""', 'opening_hours': 'Mo-Su 09:00-21:00', 'phone': '+374 47 97 53 16', 'healthcare': 'pharmacy', 'payment:cash': 'yes', 'drive_through': 'no', 'dispensing': 'yes'}",added azerbaijani names and deleted dont working objects,146755225
2309,2024-01-27 18:52:05+00:00,{'shop': 'convenience'},added azerbaijani names and deleted dont working objects,146755225
247,2024-01-27 18:52:05+00:00,"{'addr:city': 'Stepanakert', 'addr:postcode': '375000', 'shop': 'supermarket', 'opening_hours': 'Mo-Su 09:00-22:00'}",added azerbaijani names and deleted dont working objects,146755225
3209,2024-01-27 18:52:05+00:00,{'shop': 'convenience'},added azerbaijani names and deleted dont working objects,146755225
2983,2024-01-27 18:52:05+00:00,{'shop': 'hairdresser'},added azerbaijani names and deleted dont working objects,146755225
443,2024-01-27 18:52:05+00:00,"{'name': 'Abidə', 'historic': 'memorial'}",added azerbaijani names and deleted dont working objects,146755225
1498,2024-01-27 18:52:05+00:00,{'shop': 'convenience'},added azerbaijani names and deleted dont working objects,146755225
2942,2024-01-27 18:52:05+00:00,{'shop': 'yes'},added azerbaijani names and deleted dont working objects,146755225
4249,2024-01-27 18:52:05+00:00,"{'name': 'ASHIB (ATM)', 'amenity': 'atm'}",added azerbaijani names and deleted dont working objects,146755225
657,2024-01-27 18:52:05+00:00,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy'}",added azerbaijani names and deleted dont working objects,146755225
2867,2024-01-27 18:52:05+00:00,{'shop': 'greengrocer'},added azerbaijani names and deleted dont working objects,146755225
2559,2024-01-27 18:52:05+00:00,{'shop': 'supermarket'},added azerbaijani names and deleted dont working objects,146755225
3780,2024-01-27 18:52:05+00:00,"{'name': 'Aptek', 'amenity': 'pharmacy', 'name:en': '""Eco Pharm""', 'phone': '+374 47 94 36 28,+374 97 31 30 31', 'healthcare': 'pharmacy', 'drive_through': 'no', 'dispensing': 'yes'}",added azerbaijani names and deleted dont working objects,146755225
15818,2024-01-27 18:57:12+00:00,"{'building': 'yes', 'name': 'Փականագործ', 'name:en': 'Locksmith', 'name:ru': 'Cлесарь', 'craft': 'key_cutter'}",added azerbaijani names and deleted dont working objects,146755365
6868,2024-01-27 18:57:12+00:00,"{'building': 'yes', 'addr:housenumber': '28', 'addr:street': 'Ազատամարտիկների պողոտա', 'name': 'Արտաքին գործերի նախարարություն', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2', 'name:en': 'Ministry of Foreign Affairs', 'website': 'http://www.nkr.am/', 'phone': '+374 47 94 40 87', 'name:ru': 'Министерство иностранных дел', 'office': 'government', 'name:pl': 'Ministerstwo Spraw Zagranicznych', 'government': 'yes'}",added azerbaijani names and deleted dont working objects,146755365
1350,2024-01-27 18:57:12+00:00,{'shop': 'mobile_phone'},added azerbaijani names and deleted dont working objects,146755365
10310,2024-01-27 18:57:12+00:00,"{'building': 'yes', 'addr:housenumber': '11', 'addr:street': 'Մեսրոպ Մաշտոցի պողոտա', 'name': 'Ստեփանակերտի բուսաբանական այգի', 'addr:city': 'Ստեփանակերտ', 'name:en': 'Stepanakert Botanical Garden', 'opening_hours': 'Mo-Fr 09:00-18:00', 'name:ru': '""Степанакертский Ботанический сад""', 'office': 'company', 'name:fr': 'Jardin botanique de Stepanakert', 'name:de': 'Botanischer Garten Stepanakert', 'name:hy': 'Ստեփանակերտի բուսաբանական այգի'}",added azerbaijani names and deleted dont working objects,146755365
5602,2024-01-27 18:57:12+00:00,"{'building': 'yes', 'addr:housenumber': '5/56', 'addr:street': 'Ծովակալ Իսակովի փողոց', 'name': 'ggԱրցախ', 'addr:city': 'Ստեփանակերտ', 'building:levels': '2', 'name:en': 'ggArtsakh', 'office': 'company', 'name:hy': 'ggԱրցախ'}",added azerbaijani names and deleted dont working objects,146755365
3532,2024-01-27 18:57:12+00:00,"{'name': 'Կոշիկ', 'shop': 'shoes'}",added azerbaijani names and deleted dont working objects,146755365
2109,2024-01-27 18:57:12+00:00,"{'name': 'Bərbər', 'shop': 'hairdresser'}",added azerbaijani names and deleted dont working objects,146755365
1666,2024-01-27 18:57:12+00:00,{'amenity': 'parking'},added azerbaijani names and deleted dont working objects,146755365
1880,2024-01-27 18:57:12+00:00,"{'name': 'Յոգայի ակումբ', 'leisure': 'fitness_centre', 'name:en': 'Yoga Club', 'opening_hours': 'Tu, Th, Sa 19:00-20:00', 'phone': '+374 97 22 32 37', 'sport': 'yoga', 'name:ru': 'Йога клуб', 'name:hy': 'Յոգայի ակումբ'}",added azerbaijani names and deleted dont working objects,146755365
727,2024-01-27 18:57:12+00:00,"{'name': 'Գործվածքներ', 'name:en': 'Fabrics', 'shop': 'fabric', 'name:ru': '""Ткани""', 'name:hy': 'Գործվածքներ'}",added azerbaijani names and deleted dont working objects,146755365
